,algorithm,n,p,out,out_2model,rss,iter,time,cos,intercept_diff,l2,global_min,intercept,h_size,max_steps,leverage_ratio
425,FAST-LTS,1000,2,0.45,0.4,298.52868326183176,16,0.2749840021133423,0.9999987414129096,0.07142307353597746,0.07146613255989796,False,True,502,100,0.2
426,MOEA-I,1000,2,0.45,0.4,115878.16282121625,100,0.3760710060596466,0.9994867514713582,2.7273089318914994,2.7295263989937237,False,True,502,100,0.2
427,MOEA-QR,1000,2,0.45,0.4,128508.85451128571,100,1.6756010055541992,0.9994996489741187,3.4605599554645616,3.4615425020945,False,True,502,100,0.2
428,MMEA-I,1000,2,0.45,0.4,123781.09447861127,100,0.15425699949264526,0.9943107246878816,3.7291789461711287,3.733006795112035,False,True,502,100,0.2
429,MMEA-QR,1000,2,0.45,0.4,208082.96146935894,100,0.4960930049419403,0.99508859915663,5.066234891654068,5.068819009949307,False,True,502,100,0.2
430,FAST-LTS,1000,2,0.45,0.4,15017.468714804778,10,0.29183500818908215,0.9998096695354359,0.6956692938953952,0.6962396262052687,False,True,502,100,0.2
431,MOEA-I,1000,2,0.45,0.4,169734.8905517577,100,0.37916600704193115,0.9966137289376333,8.980572761129649,8.981359836726499,False,True,502,100,0.2
432,MOEA-QR,1000,2,0.45,0.4,191564.67993109004,100,1.6887110471725464,0.995611097878713,9.016661260930835,9.017875102881357,False,True,502,100,0.2
433,MMEA-I,1000,2,0.45,0.4,178838.27492965263,100,0.15583699941635132,0.9985036547514786,8.422718087365892,8.423517515353867,False,True,502,100,0.2
434,MMEA-QR,1000,2,0.45,0.4,137891.84315940994,100,0.5027989745140076,0.9986269892429243,8.109852794745164,8.110669286255131,False,True,502,100,0.2
435,FAST-LTS,1000,2,0.45,0.4,298.816859467218,10,0.29101600870490074,0.999997500434957,0.028569840914961984,0.028773251685895354,False,True,502,100,0.2
436,MOEA-I,1000,2,0.45,0.4,200560.8813244457,100,0.38643500208854675,0.9999997456200356,2.5248363533447087,2.525508147405326,False,True,502,100,0.2
437,MOEA-QR,1000,2,0.45,0.4,138097.65106559076,100,1.6773589849472046,0.9998367457367782,1.9798743772902943,1.981162102932568,False,True,502,100,0.2
438,MMEA-I,1000,2,0.45,0.4,136991.54013290137,100,0.15542499721050262,0.9999793966010538,0.5869268933846158,0.5908423733121229,False,True,502,100,0.2
439,MMEA-QR,1000,2,0.45,0.4,233369.32737068093,100,0.5037109851837158,0.9990266030938934,2.261618057624738,2.2630772019315875,False,True,502,100,0.2
440,FAST-LTS,1000,2,0.45,0.4,286.7156504654754,10,0.2833740012720227,0.9999975200577084,0.06640150725789103,0.06653549703286672,False,True,502,100,0.2
441,MOEA-I,1000,2,0.45,0.4,73893.15548543444,100,0.3837969899177551,0.9992660030871827,4.103286587164451,4.106786700612022,False,True,502,100,0.2
442,MOEA-QR,1000,2,0.45,0.4,118110.45374675674,100,1.7158050537109375,0.9999992469997055,5.074841986354635,5.081836699228641,False,True,502,100,0.2
443,MMEA-I,1000,2,0.45,0.4,82973.88994405384,100,0.10678999871015549,0.9998578396813983,4.539328115609189,4.543196253097545,False,True,502,100,0.2
444,MMEA-QR,1000,2,0.45,0.4,101691.94141158796,100,0.4173870086669922,0.9966013695431007,5.069646532742753,5.076730710558242,False,True,502,100,0.2
445,FAST-LTS,1000,2,0.45,0.4,1116.4543959483983,14,0.28896499797701836,0.9999749122829095,0.17779644384015023,0.17832399059831333,False,True,502,100,0.2
446,MOEA-I,1000,2,0.45,0.4,44024.09598821721,100,0.387378990650177,0.9999983809769221,4.364557426296812,4.365574766946658,False,True,502,100,0.2
447,MOEA-QR,1000,2,0.45,0.4,23688.73571393377,100,1.6954209804534912,0.9998434615550077,3.159750934728109,3.1608313501236895,False,True,502,100,0.2
448,MMEA-I,1000,2,0.45,0.4,42425.61329813766,100,0.15686699748039246,0.9999998469714397,4.993481708643905,4.9949730523881,False,True,502,100,0.2
449,MMEA-QR,1000,2,0.45,0.4,33107.57507004955,100,0.49965500831604004,0.9988651445114956,4.343635522512207,4.34528270289515,False,True,502,100,0.2
450,FAST-LTS,1000,2,0.45,0.4,2626.134198556142,15,0.2904360042884946,0.9999828444066846,0.11404186711741576,0.11446030688679593,False,True,502,100,0.2
451,MOEA-I,1000,2,0.45,0.4,107750.9694906132,100,0.38435599207878113,0.9995940326945066,3.6878549777121274,3.6889078251042307,False,True,502,100,0.2
452,MOEA-QR,1000,2,0.45,0.4,124940.67325460436,100,1.6954389810562134,0.9994077334463649,4.009544496044473,4.012240886970032,False,True,502,100,0.2
453,MMEA-I,1000,2,0.45,0.4,131778.1726962484,100,0.15666599571704865,0.998014579702613,5.184998429214675,5.186849959577194,False,True,502,100,0.2
454,MMEA-QR,1000,2,0.45,0.4,74796.17329952672,100,0.5116519927978516,0.9989895131168159,3.201706149706772,3.204331713720465,False,True,502,100,0.2
455,FAST-LTS,1000,2,0.45,0.4,5719.380290571707,13,0.28995400201529264,0.9999987419449735,0.4178429607317288,0.4178911269997432,False,True,502,100,0.2
456,MOEA-I,1000,2,0.45,0.4,120077.12006852705,100,0.3916630148887634,0.9792096420608026,1.0399621318213261,1.0823081108133152,False,True,502,100,0.2
457,MOEA-QR,1000,2,0.45,0.4,150398.54451355455,100,1.703781008720398,0.9958832954253691,1.795257318317348,1.8019279744259582,False,True,502,100,0.2
458,MMEA-I,1000,2,0.45,0.4,113151.83657750022,100,0.15664300322532654,0.992771002851352,2.1142669176909443,2.124623092701186,False,True,502,100,0.2
459,MMEA-QR,1000,2,0.45,0.4,116974.54595068528,100,0.502705991268158,0.9858269472155176,1.6043062263988468,1.6228597080829803,False,True,502,100,0.2
460,FAST-LTS,1000,2,0.45,0.4,1060.334696474692,17,0.2914839922450483,0.9999943034112159,0.0823305149416704,0.08257053320751533,False,True,502,100,0.2
461,MOEA-I,1000,2,0.45,0.4,25071.37009797801,100,0.3877260088920593,0.9998670284054458,0.742754228505663,0.7431150197134632,False,True,502,100,0.2
462,MOEA-QR,1000,2,0.45,0.4,33919.99937507712,100,1.6986759901046753,0.9998418772762286,0.27326804630481466,0.2749874902021533,False,True,502,100,0.2
463,MMEA-I,1000,2,0.45,0.4,25870.04952503046,100,0.15611599385738373,0.9999880149005183,0.2780696251457033,0.27843063802322476,False,True,502,100,0.2
464,MMEA-QR,1000,2,0.45,0.4,31293.016198887708,100,0.4973810017108917,0.9984643352286815,0.06034005899650283,0.09938983981933706,False,True,502,100,0.2
465,FAST-LTS,1000,2,0.45,0.4,6839.888639656156,14,0.2921610036864877,0.9999140198275009,0.8425459543968488,0.8428661071481118,False,True,502,100,0.2
466,MOEA-I,1000,2,0.45,0.4,51131.46435376108,100,0.38565701246261597,0.9998338807740068,1.9955756436604564,1.9966817111203299,False,True,502,100,0.2
467,MOEA-QR,1000,2,0.45,0.4,45149.42219480881,100,1.6883660554885864,0.9993081825926382,1.2847431378690706,1.289249926308897,False,True,502,100,0.2
468,MMEA-I,1000,2,0.45,0.4,42126.00629393984,100,0.1566219925880432,0.9999518522907578,1.0696299563410006,1.0708273466741198,False,True,502,100,0.2
469,MMEA-QR,1000,2,0.45,0.4,37450.361155640254,100,0.5142350196838379,0.9994527136000962,1.4632518187204533,1.4650641714693708,False,True,502,100,0.2
470,FAST-LTS,1000,2,0.45,0.4,1083.4694888780696,11,0.28903500735759735,0.9999975697411289,0.08937387114844537,0.08968284834682165,False,True,502,100,0.2
471,MOEA-I,1000,2,0.45,0.4,220750.6222016387,100,0.38029900193214417,0.9998552451803988,5.8668726050765425,5.869102401148779,False,True,502,100,0.2
472,MOEA-QR,1000,2,0.45,0.4,141666.57004693715,100,1.6946719884872437,0.9977116852313123,3.5905862519552656,3.591971326934971,False,True,502,100,0.2
473,MMEA-I,1000,2,0.45,0.4,146603.1780197473,100,0.1567309945821762,0.9999186124871332,2.444038992615786,2.4446844113219535,False,True,502,100,0.2
474,MMEA-QR,1000,2,0.45,0.4,152284.00630815016,100,0.5154110193252563,0.9847046042556709,3.252649853465865,3.262039749067776,False,True,502,100,0.2
475,FAST-LTS,1000,2,0.45,0.4,273.90254969912735,13,0.2878309995867312,0.999999549911075,0.0563675113837748,0.05639287437304642,False,True,502,100,0.2
476,MOEA-I,1000,2,0.45,0.4,74674.05947711399,100,0.3731989860534668,0.9982303764060042,4.3940605704434725,4.3955773415892745,False,True,502,100,0.2
477,MOEA-QR,1000,2,0.45,0.4,94200.46157678109,100,1.6921440362930298,0.9953853098110871,5.67209972839499,5.674079532405853,False,True,502,100,0.2
478,MMEA-I,1000,2,0.45,0.4,56096.53008981337,100,0.1575549989938736,0.9975228241533999,3.7661610230139164,3.7680456053275098,False,True,502,100,0.2
479,MMEA-QR,1000,2,0.45,0.4,50799.5613104536,100,0.49946001172065735,0.9977271168967079,3.5338689911094607,3.5354361873082225,False,True,502,100,0.2
480,FAST-LTS,1000,2,0.45,0.4,9464.39912181427,24,0.290477991104126,0.9999784395693404,0.35912300371723904,0.3592641555974624,False,True,502,100,0.2
481,MOEA-I,1000,2,0.45,0.4,148026.242419166,100,0.3828659951686859,0.9998880990549427,3.628898948751078,3.6307724273108293,False,True,502,100,0.2
482,MOEA-QR,1000,2,0.45,0.4,167688.67300070566,100,1.7011899948120117,0.9997862961680144,3.8939252642121307,3.8969683788028355,False,True,502,100,0.2
483,MMEA-I,1000,2,0.45,0.4,142986.44892791595,100,0.15639899671077728,0.9998524919228466,2.9629121123585715,2.964444277020851,False,True,502,100,0.2
484,MMEA-QR,1000,2,0.45,0.4,165314.1709976601,100,0.5000209808349609,0.999205725049158,4.740412672517476,4.745991859465273,False,True,502,100,0.2
485,FAST-LTS,1000,2,0.45,0.4,2688.9836864577883,12,0.28750800155103207,0.9999729342637399,0.09183481520061282,0.09243049385879373,False,True,502,100,0.2
486,MOEA-I,1000,2,0.45,0.4,134710.97283856064,100,0.38082000613212585,0.9992468010498321,8.373090123056954,8.375152843830461,False,True,502,100,0.2
487,MOEA-QR,1000,2,0.45,0.4,79376.80500025273,100,1.6969399452209473,0.9998779969100055,5.603566786911116,5.6061183987666245,False,True,502,100,0.2
488,MMEA-I,1000,2,0.45,0.4,86410.06029788892,100,0.15771999955177307,0.9989413613949495,6.36924310184903,6.370922924145492,False,True,502,100,0.2
489,MMEA-QR,1000,2,0.45,0.4,87964.53461048036,100,0.4971959888935089,0.9993049314056325,6.428066262308618,6.430258279928338,False,True,502,100,0.2
490,FAST-LTS,1000,2,0.45,0.4,7049.867649539509,15,0.1911649964749813,0.9999874481081126,0.12269375462578208,0.12306293039178348,False,True,502,100,0.2
491,MOEA-I,1000,2,0.45,0.4,103683.57448605797,100,0.3791950047016144,0.999259665675818,8.57624464398327,8.579115593388952,False,True,502,100,0.2
492,MOEA-QR,1000,2,0.45,0.4,169209.26282000518,100,1.688027024269104,0.999393898922771,12.259142771094602,12.260842189041368,False,True,502,100,0.2
493,MMEA-I,1000,2,0.45,0.4,144551.70921360783,100,0.1568710058927536,0.9999978695751651,11.455982062919484,11.457610125536988,False,True,502,100,0.2
494,MMEA-QR,1000,2,0.45,0.4,158147.6123406296,100,0.49568501114845276,0.9999852207899748,11.955521335973186,11.95671462386654,False,True,502,100,0.2
495,FAST-LTS,1000,2,0.45,0.4,14480.859213517326,14,0.28864399529993534,0.9995309391552334,1.30753733221571,1.309305600453207,False,True,502,100,0.2
496,MOEA-I,1000,2,0.45,0.4,132214.30578306946,100,0.385794997215271,0.999999528845032,3.2461025189344137,3.2564941197403012,False,True,502,100,0.2
497,MOEA-QR,1000,2,0.45,0.4,140190.1517871466,100,1.7103439569473267,0.9971295141412609,1.3490807114295769,1.3697923097245661,False,True,502,100,0.2
498,MMEA-I,1000,2,0.45,0.4,122134.95315683236,100,0.15775799751281738,0.9984542630123906,2.1067108316179097,2.1267141856240643,False,True,502,100,0.2
499,MMEA-QR,1000,2,0.45,0.4,155486.31035728403,100,0.49237900972366333,0.9998668671364728,2.6401335268200543,2.650365426956675,False,True,502,100,0.2
500,FAST-LTS,1000,5,0.45,0.4,319.88750341227137,8,0.3037670070771128,0.9999997228919347,0.01633714789404138,0.016457765273435176,False,True,503,100,0.2
501,MOEA-I,1000,5,0.45,0.4,242402.00675101523,100,0.3887700140476227,0.989278899060323,0.21249692499751854,0.3992451450889422,False,True,503,100,0.2
502,MOEA-QR,1000,5,0.45,0.4,197221.39710471898,100,1.7862780094146729,0.9900139676799576,0.22234523646536064,0.39435076754978854,False,True,503,100,0.2
503,MMEA-I,1000,5,0.45,0.4,178138.78145394806,100,0.17672300338745117,0.997665165637138,1.7203229745621738,1.7283958245121975,False,True,503,100,0.2
504,MMEA-QR,1000,5,0.45,0.4,221239.47721766858,100,0.6022509932518005,0.9852615038054731,0.9769512564130964,1.0558900249452026,False,True,503,100,0.2
505,FAST-LTS,1000,5,0.45,0.4,1062.9838027221901,12,0.3053770028054714,0.9999380892744648,0.21847718324710608,0.2199000037983913,False,True,503,100,0.2
506,MOEA-I,1000,5,0.45,0.4,142907.3915550882,100,0.388808012008667,0.9863060204253088,1.5134403514850592,1.5579606111041875,False,True,503,100,0.2
507,MOEA-QR,1000,5,0.45,0.4,138088.29241816144,100,1.7860889434814453,0.9858943565435487,0.786015226783831,0.8708241825108666,False,True,503,100,0.2
508,MMEA-I,1000,5,0.45,0.4,126666.16591789381,100,0.17782999575138092,0.9949512242838257,0.7476980739379748,0.7813828814528025,False,True,503,100,0.2
509,MMEA-QR,1000,5,0.45,0.4,123945.52562742666,100,0.6039739847183228,0.9923230329418087,1.246818199136362,1.2775556938721673,False,True,503,100,0.2
510,FAST-LTS,1000,5,0.45,0.4,10979.488558085824,18,0.25941099785268307,0.9998435436487801,0.3738728899076829,0.37602531299120884,False,True,503,100,0.2
511,MOEA-I,1000,5,0.45,0.4,115038.58052659649,100,0.38684898614883423,0.9990142734562754,4.495965480250155,4.498561792438662,False,True,503,100,0.2
512,MOEA-QR,1000,5,0.45,0.4,106876.51731098606,100,1.7821190357208252,0.9999039284001815,3.3833297709492878,3.384303515167067,False,True,503,100,0.2
513,MMEA-I,1000,5,0.45,0.4,67564.52095405683,100,0.1775899976491928,0.9997349323177775,2.2098024109377867,2.2112828458005396,False,True,503,100,0.2
514,MMEA-QR,1000,5,0.45,0.4,86332.80368710203,100,0.5972070097923279,0.9989522306262033,1.9597292687490238,1.9626890667570478,False,True,503,100,0.2
515,FAST-LTS,1000,5,0.45,0.4,2473.0551827450454,10,0.30493298918008804,0.9999833587349996,0.03080919505610133,0.03359967517829165,False,True,503,100,0.2
516,MOEA-I,1000,5,0.45,0.4,147442.3552224196,100,0.3814769983291626,0.9993642485893434,12.778364391300926,12.78247847765914,False,True,503,100,0.2
517,MOEA-QR,1000,5,0.45,0.4,154801.8372914216,100,1.7750370502471924,0.9990121363353094,12.918956143247932,12.92156480470019,False,True,503,100,0.2
518,MMEA-I,1000,5,0.45,0.4,142311.76791355258,100,0.1787790060043335,0.9994039068845091,11.921794916308134,11.92431026508992,False,True,503,100,0.2
519,MMEA-QR,1000,5,0.45,0.4,145189.23966225047,100,0.598147988319397,0.9991857516984014,12.051463899671623,12.053251719957178,False,True,503,100,0.2
520,FAST-LTS,1000,5,0.45,0.4,7479.76808697016,17,0.30467499140650034,0.9999455259257409,0.28416094943483733,0.28511388246221325,False,True,503,100,0.2
521,MOEA-I,1000,5,0.45,0.4,195260.3786488278,100,0.38420599699020386,0.9881040715866316,15.290061060414091,15.294887096575714,False,True,503,100,0.2
522,MOEA-QR,1000,5,0.45,0.4,168196.87536325477,100,1.7772029638290405,0.9952653934660582,14.516176670182219,14.519351794012291,False,True,503,100,0.2
523,MMEA-I,1000,5,0.45,0.4,202314.44691598488,100,0.17809200286865234,0.9976169260641543,14.913340222861152,14.915098153637862,False,True,503,100,0.2
524,MMEA-QR,1000,5,0.45,0.4,186757.18799128052,100,0.5979610085487366,0.9933616862670169,14.829717499703923,14.833083373703914,False,True,503,100,0.2
525,FAST-LTS,1000,5,0.45,0.4,2346.3652637307982,11,0.30323899537324905,0.9999755743414009,0.16506980585772257,0.16580749803961622,False,True,503,100,0.2
526,MOEA-I,1000,5,0.45,0.4,253049.76790334907,100,0.3896830081939697,0.9944357483596964,4.230922459574635,4.237498980133367,False,True,503,100,0.2
527,MOEA-QR,1000,5,0.45,0.4,161030.3067733087,100,1.7941579818725586,0.9980969866022081,2.118776327780988,2.1233231201816074,False,True,503,100,0.2
528,MMEA-I,1000,5,0.45,0.4,215255.06176341203,100,0.1779329925775528,0.9968040382011075,3.96553939574796,3.969647643322773,False,True,503,100,0.2
529,MMEA-QR,1000,5,0.45,0.4,196958.36853020333,100,0.6006699800491333,0.9983437099354551,3.2220541668899054,3.2248450337765346,False,True,503,100,0.2
530,FAST-LTS,1000,5,0.45,0.4,15717.893116279303,12,0.30519500002264977,0.9998575344676903,0.33958538305361846,0.34165210950105185,False,True,503,100,0.2
531,MOEA-I,1000,5,0.45,0.4,142111.0491068441,100,0.3828360140323639,0.9966459759488502,0.7790100692862287,0.8563274084739984,False,True,503,100,0.2
532,MOEA-QR,1000,5,0.45,0.4,159020.1362880445,100,1.7833930253982544,0.9977311401511515,0.6502971780549958,0.77867735239152,False,True,503,100,0.2
533,MMEA-I,1000,5,0.45,0.4,200464.3479323348,100,0.1784379929304123,0.9915454900240869,1.608277895783186,1.6514709996951749,False,True,503,100,0.2
534,MMEA-QR,1000,5,0.45,0.4,123058.2385297439,100,0.6058210134506226,0.9978047122290014,1.5950559405828737,1.6167518485946348,False,True,503,100,0.2
535,FAST-LTS,1000,5,0.45,0.4,13684.230532422189,12,0.3023819946683943,0.9998704851986282,0.05434775298977146,0.06674151990943782,False,True,503,100,0.2
536,MOEA-I,1000,5,0.45,0.4,137929.62363279358,100,0.3862130045890808,0.9968993343522614,2.486669966139044,2.4951661739285,False,True,503,100,0.2
537,MOEA-QR,1000,5,0.45,0.4,112030.97496734564,100,1.7870800495147705,0.9955459535151133,2.251292413767088,2.264292212975184,False,True,503,100,0.2
538,MMEA-I,1000,5,0.45,0.4,151506.26143153015,100,0.17859800159931183,0.994132688142589,3.037970232107936,3.0504260437155684,False,True,503,100,0.2
539,MMEA-QR,1000,5,0.45,0.4,128483.9611185128,100,0.5994920134544373,0.9957736831361929,5.64007801855554,5.644385041978547,False,True,503,100,0.2
540,FAST-LTS,1000,5,0.45,0.4,7378.837840033651,16,0.30155600188300014,0.9999131540440278,0.33205455321343624,0.3333876613186398,False,True,503,100,0.2
541,MOEA-I,1000,5,0.45,0.4,210768.82928844765,100,0.37988799810409546,0.9602329352867061,12.669681200373068,12.710525461946443,False,True,503,100,0.2
542,MOEA-QR,1000,5,0.45,0.4,227320.85396838476,100,1.7908949851989746,0.996863136457876,10.32789446768483,10.350075268115877,False,True,503,100,0.2
543,MMEA-I,1000,5,0.45,0.4,201529.29609476152,100,0.17807599902153015,0.9771952984664197,10.50805183269572,10.553067092850368,False,True,503,100,0.2
544,MMEA-QR,1000,5,0.45,0.4,219944.8019314335,100,0.5983319878578186,0.9189949785151568,9.84627982518232,9.941372644108,False,True,503,100,0.2
545,FAST-LTS,1000,5,0.45,0.4,1159.788279770893,11,0.3033569953404367,0.9999969763253694,0.06892232472643589,0.06915237357711762,False,True,503,100,0.2
546,MOEA-I,1000,5,0.45,0.4,227154.6926634624,100,0.38998499512672424,0.9998684808377187,0.26424668987069305,0.26704180991418774,False,True,503,100,0.2
547,MOEA-QR,1000,5,0.45,0.4,315324.7631596193,100,1.7935700416564941,0.998415507923716,0.05401129221388906,0.14071862048888673,False,True,503,100,0.2
548,MMEA-I,1000,5,0.45,0.4,227788.2493173852,100,0.1780720055103302,0.9992124989279552,0.6807429171242594,0.6865116167957601,False,True,503,100,0.2
549,MMEA-QR,1000,5,0.45,0.4,285402.7804098969,100,0.5969780087471008,0.9975650128917101,0.6716661178129636,0.6896071654936482,False,True,503,100,0.2
550,FAST-LTS,1000,5,0.45,0.4,14562.006758882915,20,0.30027001071721315,0.9998028631159088,2.0985768000535416,2.099107317208698,False,True,503,100,0.2
551,MOEA-I,1000,5,0.45,0.4,96682.13652620891,100,0.3774229884147644,0.9955134267074583,9.540067555293728,9.54290182177966,False,True,503,100,0.2
552,MOEA-QR,1000,5,0.45,0.4,93380.14435484188,100,1.786188006401062,0.9988662755222987,8.542396525766186,8.543917112216166,False,True,503,100,0.2
553,MMEA-I,1000,5,0.45,0.4,104372.32305051385,100,0.17779499292373657,0.9958517043494887,9.315458720625523,9.318061537007,False,True,503,100,0.2
554,MMEA-QR,1000,5,0.45,0.4,99002.42604823392,100,0.5975949764251709,0.9979683222634254,9.474241825625398,9.476131201013038,False,True,503,100,0.2
555,FAST-LTS,1000,5,0.45,0.4,1029.549513388119,12,0.30249000433832407,0.999999122167819,0.12948661432885808,0.12952229108690347,False,True,503,100,0.2
556,MOEA-I,1000,5,0.45,0.4,116906.54546186989,100,0.3917059898376465,0.9996894598300574,2.607060797553216,2.6077858997138477,False,True,503,100,0.2
557,MOEA-QR,1000,5,0.45,0.4,102430.61160267341,100,1.807589054107666,0.9999040486884758,0.8921475635801401,0.8927614509101339,False,True,503,100,0.2
558,MMEA-I,1000,5,0.45,0.4,73506.24346673198,100,0.17879000306129456,0.999815278572678,1.4015737861860966,1.4022486559195004,False,True,503,100,0.2
559,MMEA-QR,1000,5,0.45,0.4,58551.41769649129,100,0.588919997215271,0.9989387781247945,2.3777815905812685,2.3800445216514383,False,True,503,100,0.2
560,FAST-LTS,1000,5,0.45,0.4,13895.232458925333,13,0.29673398891463876,0.9997614941993563,0.03209744550459437,0.05862205085807437,False,True,503,100,0.2
561,MOEA-I,1000,5,0.45,0.4,367708.4987466585,100,0.3860749900341034,0.9968503623308544,21.219289829734187,21.22293646900999,False,True,503,100,0.2
562,MOEA-QR,1000,5,0.45,0.4,368163.82519016275,100,1.7633479833602905,0.9871506810566328,21.53838542803033,21.542563493847272,False,True,503,100,0.2
563,MMEA-I,1000,5,0.45,0.4,365943.5414619399,100,0.17898200452327728,0.9704581238440975,20.022698502495956,20.030849575446346,False,True,503,100,0.2
564,MMEA-QR,1000,5,0.45,0.4,383373.2047308373,100,0.5999289751052856,0.9810270039809551,20.41363077103346,20.41983340052082,False,True,503,100,0.2
565,FAST-LTS,1000,5,0.45,0.4,17304.59935973492,20,0.3036299981176853,0.997997806565286,1.085173108668724,1.0948585886156248,False,True,503,100,0.2
566,MOEA-I,1000,5,0.45,0.4,217256.2390609278,100,0.37986400723457336,0.9921428739977795,1.4365312573234104,1.4755901698953235,False,True,503,100,0.2
567,MOEA-QR,1000,5,0.45,0.4,186224.24422598342,100,1.8006269931793213,0.9953712349949521,1.4399622002323662,1.462283296373158,False,True,503,100,0.2
568,MMEA-I,1000,5,0.45,0.4,192607.29977134868,100,0.17436900734901428,0.9799851367502951,1.673654896358953,1.7341238462893562,False,True,503,100,0.2
569,MMEA-QR,1000,5,0.45,0.4,221586.24928124857,100,0.5919479727745056,0.9886444354417526,2.270522381584827,2.299978730172677,False,True,503,100,0.2
570,FAST-LTS,1000,5,0.45,0.4,13413.560002826624,14,0.3010450005531311,0.9997334421067058,0.3609294802752947,0.36485184701591317,False,True,503,100,0.2
571,MOEA-I,1000,5,0.45,0.4,221663.16465194558,100,0.38300201296806335,0.99810969843216,4.315928612018062,4.318107765412616,False,True,503,100,0.2
572,MOEA-QR,1000,5,0.45,0.4,205148.7123869429,100,1.7738120555877686,0.9991079908857526,3.46270406144022,3.464001413217011,False,True,503,100,0.2
573,MMEA-I,1000,5,0.45,0.4,168545.67627368597,100,0.17816999554634094,0.9981231349118482,3.6042270975702886,3.606862929071549,False,True,503,100,0.2
574,MMEA-QR,1000,5,0.45,0.4,196177.29322014935,100,0.5960379838943481,0.9978674843532824,3.36374887391241,3.367086925373939,False,True,503,100,0.2
575,FAST-LTS,1000,5,0.45,0.4,2765.137136498581,19,0.3018470020033419,0.9999608295353093,0.05163284187801123,0.05528824745491857,False,True,503,100,0.2
576,MOEA-I,1000,5,0.45,0.4,96421.5719175304,100,0.3896990120410919,0.9998597946438152,8.540079346090165,8.540294639008083,False,True,503,100,0.2
577,MOEA-QR,1000,5,0.45,0.4,96248.00698331806,100,1.7687829732894897,0.9993952390156171,8.934109006858527,8.934567026337021,False,True,503,100,0.2
578,MMEA-I,1000,5,0.45,0.4,100397.2667849248,100,0.17848800122737885,0.9987004750548691,8.688328983937335,8.689103863803048,False,True,503,100,0.2
579,MMEA-QR,1000,5,0.45,0.4,93948.40843556827,100,0.6003530025482178,0.9990035931063415,8.220728428394272,8.221392024884365,False,True,503,100,0.2
580,FAST-LTS,1000,5,0.45,0.4,12330.892269277063,22,0.3029579957947135,0.9995813087306047,0.6172560421211473,0.6206504004480682,False,True,503,100,0.2
581,MOEA-I,1000,5,0.45,0.4,242792.12383274245,100,0.37156400084495544,0.9986175651875818,14.881054587950379,14.882724320705645,False,True,503,100,0.2
582,MOEA-QR,1000,5,0.45,0.4,205606.3551140774,100,1.779595971107483,0.998670372734281,13.2889185247378,13.290350123995626,False,True,503,100,0.2
583,MMEA-I,1000,5,0.45,0.4,136385.27082672305,100,0.17807799577713013,0.999637185054633,10.830450671674612,10.831703722806456,False,True,503,100,0.2
584,MMEA-QR,1000,5,0.45,0.4,212196.6024966928,100,0.599016010761261,0.9960436214208852,12.954638587089189,12.956509041777817,False,True,503,100,0.2
585,FAST-LTS,1000,5,0.45,0.4,266.0757550871481,14,0.29914100654423237,0.9999977356615735,0.006943008823549729,0.00844549597555249,False,True,503,100,0.2
586,MOEA-I,1000,5,0.45,0.4,176580.53300321737,100,0.38280999660491943,0.997797037924304,12.342378351597974,12.34481962694497,False,True,503,100,0.2
587,MOEA-QR,1000,5,0.45,0.4,148981.3134219546,100,1.783715009689331,0.9982118076143155,11.559449809445558,11.561620493688224,False,True,503,100,0.2
588,MMEA-I,1000,5,0.45,0.4,199067.24867756513,100,0.17839300632476807,0.9920517889557705,13.153955640784584,13.158532772840665,False,True,503,100,0.2
589,MMEA-QR,1000,5,0.45,0.4,169863.47295316285,100,0.5930759906768799,0.995015713488732,11.761601781955038,11.765134168211189,False,True,503,100,0.2
590,FAST-LTS,1000,5,0.45,0.4,14941.630081867583,15,0.30059900134801865,0.9999542913205758,0.5340285946648093,0.5345268411341072,False,True,503,100,0.2
591,MOEA-I,1000,5,0.45,0.4,226287.29011888246,100,0.37987300753593445,0.9939225305152196,5.566428952396442,5.572591196996226,False,True,503,100,0.2
592,MOEA-QR,1000,5,0.45,0.4,210307.6071461469,100,1.9086979627609253,0.9989675895483502,5.888163927804879,5.889049524536899,False,True,503,100,0.2
593,MMEA-I,1000,5,0.45,0.4,238877.6482507893,100,0.19826699793338776,0.9957177680035305,6.838552254103582,6.841911301614763,False,True,503,100,0.2
594,MMEA-QR,1000,5,0.45,0.4,219748.27864486413,100,0.6198049783706665,0.9982173035683418,6.2945651467675905,6.296163945681492,False,True,503,100,0.2
595,FAST-LTS,1000,5,0.45,0.4,4717.474950602025,17,0.2983380062505603,0.999934076401765,0.15216898876119006,0.15443898093566605,False,True,503,100,0.2
596,MOEA-I,1000,5,0.45,0.4,148250.48244934148,100,0.3786830008029938,0.9985344325417826,11.357665028373638,11.359655242053321,False,True,503,100,0.2
597,MOEA-QR,1000,5,0.45,0.4,212787.7883412735,100,1.8951510190963745,0.9979069828659564,13.256464233701445,13.258913836379984,False,True,503,100,0.2
598,MMEA-I,1000,5,0.45,0.4,224003.30020162207,100,0.19899199903011322,0.9986856258086598,13.918096036801932,13.919657438022336,False,True,503,100,0.2
599,MMEA-QR,1000,5,0.45,0.4,217841.0539799981,100,0.6250479817390442,0.9959477371655467,14.301897862476457,14.305495328695484,False,True,503,100,0.2
